target_site	DRR245256	DRR317496	ERR1081292	ERR114986	ERR115091	ERR115104	ERR1413187	ERR1787821	ERR2759473	ERR2759475	ERR2759491	ERR2759531	ERR3142019	ERR3142174	ERR3142268	ERR3198400	ERR330770	ERR330778	ERR330793	ERR330794	ERR330837	ERR337735	ERR337744	ERR337750	ERR337766	ERR337771	ERR337772	ERR337773	ERR337782	ERR337825	ERR337854	ERR340493	ERR340495	ERR340501	ERR343177	ERR343204	ERR343219	ERR363280	ERR363281	ERR363314	ERR363315	ERR363324	ERR363370	ERR363485	ERR369214	ERR369255	ERR369264	ERR369323	ERR369340	ERR374008	ERR374012	ERR374067	ERR374070	ERR374104	ERR374113	ERR374126	ERR374133	ERR374173	ERR4020067	ERR4020083	ERR4020093	ERR4020107	ERR4020114	ERR4326504	ERR459776	ERR459817	ERR459821	ERR459906	ERR459911	ERR459915	ERR459965	ERR459967	ERR460017	ERR484959	ERR484965	ERR484982	ERR490688	ERR490701	ERR494840	ERR494842	ERR494881	ERR494896	ERR494954	ERR5384776	ERR5412384	ERR5412404	ERR5412962	ERR5413459	ERR5413910	ERR7253677	ERR7253692	ERR7253708	ERR7253725	ERR7253727	ERR7253757	ERR7253798	ERR7253826	ERR8266613	ERR8266615	ERR956273	SRR12051601	SRR12051743	SRR12051853	SRR12051870	SRR12051872	SRR12574849	SRR12574854	SRR12574855	SRR13786025	SRR13786036	SRR14043048	SRR14719147	SRR14719252	SRR14719282	SRR14719287	SRR14719299	SRR14719315	SRR15713764	SRR17771769	SRR18969500	SRR18969528	SRR3321818	SRR6044902	SRR6045361	SRR6046595	SRR6046648	SRR6388694	SRR6388700	SRR6388724	SRR6388762	SRR6871408	SRR7800491	SRR7800637	SRR7800702	SRR7800709
388553_G	1	0	0	1	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0
389302_G	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0
389955_G	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0
390069_G	0	0	1	1	0	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0
390111_A	0	0	1	1	0	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0
390153_T	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
390187_T	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
390888_T	0	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	1	0	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0
391054_T	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
392409_C	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0
392411_A	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0
397131_A	1	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	0
399065_C	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0
399179_T	0	0	1	1	0	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0
399320_G	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0
399356_G	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0
399512_G	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	1	0
401350_G	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
402718_G	1	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0
403097_C	1	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0
403099_A	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	0	0	1	1	0	0	1	1	0	0	1	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0
403747_G	1	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0
403831_G	1	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0
404242_A	1	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0
404293_T	1	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0
405066_T	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0
405309_G	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
405381_T	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0
405556_G	1	0	0	1	0	1	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0
405631_A	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
405639_G	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0
406000_G	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0
406141_A	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0
406623_G	1	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	1	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	1	0
